sentence,label,user_id,datetime
マスクそろそろないな。限界。,1,10,2020/3/22 21:52
久しぶりにオリャンタイタンボ、というキーワードを聞いた。オリャンタイタンボ駅のあのワクワクした感じが懐かしいなぁ。,0,10,2020/3/23 1:34
今を生きる。限りある人生を懸命に生きる。ノムさんからも学んだ。ワニさんからも学んだ。,0,10,2020/3/23 2:40
"出口治明さんの『本の「使い方」』を寝る前に読み始めたら止まらない。一気に100ページ。

□ 数字・ファクト・ロジック
□ タテ・ヨコ思考
□ 人・本・旅
□ 一言一句文章を丁寧になぞる

など、出口節がしっかり出てくる。",0,10,2020/3/24 8:27
あれ、寝るまえにツイートしたつもりが出来てなかった。,1,10,2020/3/24 8:28
激務すぎる。過負荷。課題が山積みでどこから手をつけて良いやら。1つ1つやる他ない。退社った。,1,10,2020/3/24 23:45
"手放して、爆発した方が結果良い気はしている。必要以上に爆発することを恐れているのかもしれない。

※爆発…大規模トラブル、トラブル頻発",1,10,2020/3/24 23:47
無性に円盤が食べたい。すき家のあれ。,0,10,2020/3/26 0:24
よくおごってくれる綺麗なお姉さん。ただただありがたいやん。,0,10,2020/3/26 2:49
実は昨日から腰は痛く、今日も違和感満載で危ないなと思っていたところだった。前兆がわかるようになるんだよなぁ、ぎっくり腰を経験してると。,1,10,2020/3/26 12:44
歩道の隅で30分間安静にした。深呼吸、深呼吸。亀より遅い足取りで薬局へ。ロキソニンが欲しかったが取り扱いがなかったので、イブを購入。とりあえず飲む。再び亀の足取りで会社に向かっている(イマココ)。,1,10,2020/3/26 12:48
職場まで残り200m地点で完全停止。1mmも動けなくなった。1時間ほど呻きながら耐え続け、動けなくなる直前に購入したロキソニンがほんのり効き始めて、なんとか動けるようになったのでタクシー乗った。家に帰る。高速乗った(イマココ)。,1,10,2020/3/26 14:36
"高速を降りるところを間違えられてしまった。高速のところまででメータは止めてもらった。変な客を連れてしまった上、千葉県にまで来させて申し訳ない。急ブレーキが2回あって、死ぬかと思った。

そんなこんなで、1600に自宅前到着。",1,10,2020/3/26 18:21
問題はここからだった。降りられないのだ。タクシーの運ちゃんが介抱してくれるも相性が悪くうまく立ち上がれない。呻く俺。ちょうどマンションの水回りの清掃で来てたと思われるおっちゃんとマンションの管理人さんが手伝ってくれて、20分ほどかけてタクシーから脱出成功。,1,10,2020/3/26 18:24
タクシーの後部座席ってふかっとしてるから、両手を後部座席に添えて体重をかけると沈んで辛すぎた。あと摩擦が凄くて尻が思うようにずらせず、腕プルプルだし、尻はジリジリ痺れるし、腰はピキピキくるしで三重苦であった。,1,10,2020/3/26 18:27
支えてくれた清掃会社の人と管理人さんには感謝。マンションの自室まで肩を貸してもらって両肩を組んで、送ってくれた。何かお礼をさせてもらいたい。,0,10,2020/3/26 18:29
トイレが困る。家に帰ってまずトイレの蓋が閉まってて、屈めず困った。もう出そう。…頑張ってリビングまで歩いて、運よく目についた楽天の細長いメガホン(ちなみに楽天ファンではない)を見つけたので、それでトイレの蓋開封の儀。めでたくできた。,1,10,2020/3/26 18:41
今度はベットに潜れない。何度も駐車場で切り返して駐車するように、徐々に腰を落として戻してずらしてとやりながや、なんとか膝をつく。ここからどうする。楽天のメガホンを活用するも沈む布団の前ではこれも辛い。結局、覚悟を決めて内股をくらうが如く、肩から飛び込んだ。,1,10,2020/3/26 18:45
コロナで自粛する前に、ぎっくり腰で自粛してる。動きたくてもう動けないんだよ、チキショー。,1,10,2020/3/26 21:49
何か押し付けられたように腰が重い。寝てるところから起き上がるソリューションを考えなければ。,1,10,2020/3/26 23:22
いやぁ、相変わらずやばい。起きあがることすら難しい。,1,10,2020/3/27 6:01
やばい、詰んだ。これは1人では何もできぬ。動けない。痺れる。動かす。痛い。地獄。,1,10,2020/3/27 7:26
結局、救急車で運ばれた。人生2度目の救急車は、またもやぎっくり腰。,1,10,2020/3/27 19:26
正午ごろ、トイレに行きたく、妻の手を借りて立ち上がろうとしたら、激痛と痺れで動けなくなり、救急車で緊急搬送された。痛み止めの下剤と注射、ロキソニン、お尻付近のブロック注射の四十奏。腰を支えてもらいながらだったら、なんとかなんとか動けるように。,1,10,2020/3/27 20:43
"26(木)の12時にぎっくり腰発症。飯もトイレも耐えた。

翌日27(木)20時まで飯食えず。32時間何も食べなかった。トイレは26(木)16時頃から翌日27(木)19時までできず、27時間耐えた。",1,10,2020/3/28 12:24
25分かけてトイレに行き、10分でトイレし、25分かけて戻ってきた。トイレ1時間問題。しかも1人では行けぬ。ただ、大きな一歩だ！,1,10,2020/3/28 15:08
ぎっくり腰により腰の痛みと張りは依然として半端ないけど、緊張をほぐすように可動域を広げるようにトレーニング中。寝たままより、動かした方が予後が良いらしいので、頑張る。,0,10,2020/3/28 19:19
1人で起き上がれた！何か掴まるものがあればいけるぞ！何かに掴まりながら、そろりそろーり歩けるようになった…！(ほんのり腰の補助はしてもらっているけども),0,10,2020/3/28 20:25
10分くらい椅子に座った(肘に体重乗せてはいた)だけで、腰から悲鳴が。動けなくなって、介抱してもらいながらベッドへ。うーむ。,1,10,2020/3/28 22:44
そろそろ髭剃りたい。あと、風呂入りたい。,1,10,2020/3/29 13:18
見るもの全ての姿勢や体勢から、ぎっくり腰の状況でやったら死ねるな判定してる。,1,10,2020/3/29 13:27
"トラブル対応してるとアドレナリンが出て、腰が痛いの吹き飛ぶな。変な歩き方で、家を3,500歩も歩いていた。歩いた方が予後が良いらしいから、ちょうど良い。",0,10,2020/3/29 19:55
腰に電撃が走って目が覚めた。,1,10,2020/3/30 6:59
テレワーク2時間で腰が崩壊。というか、凝り固まって立てなくなった。ぎっくり腰恐ろしい。,1,10,2020/3/30 23:01
あぶね、急にくしゃみしたくなって、くしゃみしたら、腰に雷撃が…！悶絶……！ぎっくり腰の余波が続く…,1,10,2020/3/30 23:38
やばいやばいやばい。頑張れば7分で行ける駅までの道が、死ぬほど頑張って21分かかった。しかもめっちゃ腰と尻が痺れとる。,1,10,2020/3/31 9:10
いかん、もう腰が悲鳴をあげてて、脂汗が。電車でいっちまう。,1,10,2020/3/31 9:25
電車が発車する時の加速が怖い。,1,10,2020/3/31 9:31
想像以上に歩けねぇ。マジで所要時間が3倍かかる。,1,10,2020/3/31 10:13
ぎっくり腰復帰初日から働きすぎた。年度末だしな。まぁ仕方ないか。,1,10,2020/3/31 21:30
めちゃくちゃ美味しいオムライスが食べたい。,0,10,2020/3/31 22:13
ルールを変え、仕組みを整えれば絶対にテレワークできるだけに辛い。繰り返すが、テレワークはよ。,1,10,2020/4/7 23:22
完全に元に戻ることはなく、ウィズコロナの世界観になるわけだ。少なくとも治療法が確立するまではそう。また以前と同じようにというわけにはいかない。2021年のオリンピックだって怪しいよなぁ、実際問題。,1,10,2020/4/7 23:33
-2.65kg減。パタリと止まった。体重減少に向けた重大局面や。,1,10,2020/4/8 7:57
"明らかに人が減った。新宿三丁目駅。

社会インフラを支えるため、仕事がんばろう。もっと大変な人たくさんいるしな。がんばろ。

でも早くテレワークにしたいというのは声高に言っていきたい。",0,10,2020/4/8 9:59
もういつ誰が感染してもおかしくない。やれることはやるけど、それでもかかるときはかかるし、広げてしまうかもしれない。,1,10,2020/4/8 20:33
コロナが落ち着いたら、って言ってる人の時間軸が割と喫緊で驚くばかりだ。バッファ含めても1年くらいは終息宣言までかかると予想してるんだけども。,1,10,2020/4/9 20:07
遠慮し合って曖昧なままで終わらそうとしてる限り、永遠にスピード感のある意思決定はできんぞ。,1,10,2020/4/9 23:53
今週全部どこかに出社とかマジで狂ってるわ。命にかかわるのに狂ってる。やるべきことはやるけどさ、危機感なさすぎないか？,1,10,2020/4/10 2:36
"変化に敏感に。
これはおかしいと言えるように。
これは間違っていると言えるように。

リーダシップはこれだろ。",0,10,2020/4/10 9:04
捨てることで飛躍できる。,0,10,2020/4/10 23:18
地震だ！長い！,1,10,2020/4/12 0:45
未曾有の事態で最も大事なのは、素早い情報の開示。組織のヒエラルキーに即してゴニョゴニョやってるから、何もやってないように言われるし、実際そういうことを言われても仕方なくなる。,1,10,2020/4/13 19:42
"withコロナ時代になってはっきりと自分の言葉で指示できないリーダは淘汰される。いい感じでは通用せん。

逆に指示を受ける方で考えると、計画は日々変更でいいし、上司の命令なんて待ってられない。",1,10,2020/4/13 19:48
Zoomで定例会議やったけど、信頼関係があるから何の問題もないな。,0,10,2020/4/13 19:52
何か察してくれって感じを出して、察したところで何か変わるのかって感じ。最初から行動して、最終的に共感を集めた方がいいと思うけどな。何なんだろう。,1,10,2020/4/13 20:04
帰宅して、速攻で脱いで、速攻で風呂入った。ちょいと息子娘とも話ができた。ここまで15分。,0,10,2020/4/13 20:58
腕立て伏せ、腹筋、スクワットを100回ずつ。大満足。,0,10,2020/4/13 23:47
経済と人の命や健康なので、正直バランスもクソもないだろ。前者は取り戻せるけど、後者は取り戻せないんやぞ。,1,10,2020/4/14 19:59
昨日今日と夜になると頭が痛いので、メモしておく。さっき熱測ったら、36.3℃で良かったけど。なんだか怖い。,1,10,2020/4/14 20:05
安心して働けない場所に未来はない。何が大切なのか、一人一人に問いたいわ。,1,10,2020/4/14 20:08
"5/31ごろツイートしてそうな一言。

「週に5日なんて働きすぎだった」
「会社週5で行く意味なんてない」",1,10,2020/4/14 23:52
2日連続で達成。腕立て伏せ、腹筋、スクワット100回ずつ。もう1日だけ頑張ろう。,0,10,2020/4/15 0:02
29回目。ちくしょう、子どもが起きた。,1,10,2020/4/15 2:27
新入社員たち30人弱とZoom飲みした！入り方ムズいぜ！でもめちゃんこ楽しかった！,0,10,2020/4/16 0:25
ファシリテーションしてくれた子に感謝！盛り上げてくれた子にも感謝！,0,10,2020/4/16 0:29
Zoomで会議をやってると、強制的に仕事ができる人とできない人に分かれる気がしてる。否が応でも色分けされる。発言しなきゃ価値はないという事実を突きつけられるのだ。,1,10,2020/4/16 0:31
左脚のしびれが凄まじい。リフティングしてると崩れ落ちそうになる。,1,10,2020/4/17 6:56
"自分からみたおじいちゃんも1人は亡くなってしまったが透析患者だったし、1人は糖尿病患者だしで、基礎疾患持ち。おばあちゃんも1人は心臓発作で今年も運ばれてるし、1人は目が完全に見えず、痴呆症も抱えてて、看病なしには生きられない。

コロナのせいで、他の病気にも影響する。本当に早く収束を。",1,10,2020/4/17 9:33
よし、晴れたから公園行って走るぞー。,0,10,2020/4/18 17:05
明日で決着つけて、明後日からはしばらくテレワークといきたい。今日の完全個人プレーはさすがに疲れた。,1,10,2020/4/20 23:30
お金は靴。いいな。靴があれば遠くに行ける。いろんな選択肢が生まれる。お金は靴だ。,0,10,2020/4/21 1:14
基本的に変わっていくのが好きな人間なので、こうした社会変化の時代にはイキイキしてしまう。今なら早朝から深夜まで働ける。腰が痛くない限り。,0,10,2020/4/22 0:36
ふわっと議論するのもうやめようぜ。なんかそれっぽいこと言ってるだけで、1mmも現状良くなってないんやけど。個別具体や。,1,10,2020/4/22 13:06
今日4時半に起きて、7時くらいからテレワークしてるので、めっちゃ静かで捗った！この生活リズムでやっていきたい！,0,10,2020/4/23 10:53
タニタのHealthPlanet同期できんくなったぞ。おーい。,1,10,2020/4/24 7:53
今日のリフティング記録。30回。50回いきたい。,0,10,2020/4/25 17:31
家にいる時間が長いと、エントロピー増大の法則により、着実に部屋の中が散らかっていく。,1,10,2020/4/25 19:07
地震ー！でかーい！,1,10,2020/4/26 9:49
今日は朝夕2回公園に。昼寝もした。家ではお買い物ごっこしたり、絵本読んだり、最近息子や娘がハマってるポケットモンスターのアニメを観たり。のんびり過ごせた。,0,10,2020/4/26 18:42
今日のリフティング回数。30回。油断したなぁ。,1,10,2020/4/26 18:43
縄が重たい縄跳び、風に負けない縄跳びが欲しい。,0,10,2020/4/26 18:46
これからZoom飲みだけど、子どもたちを風呂から出したばかりだし、イチゴを食べてもらっているし、これから歯を磨かないといけないし、絵本も読むし、やべぇ間に合わん。,1,10,2020/4/29 20:40
Zoom飲み最高すぎた。3人ちょうど良い。,0,10,2020/4/30 0:29
仮想通貨が久しぶりにバブリー。世界中で有り余ったお金が少しずつ流れてきてるのかな。,0,10,2020/4/30 11:53
Zoomで打ち合わせしたり、WebExで打ち合わせしたり、公園で遊んだり、Zoom飲みしたり、寝かしつけしたり。1年前は想像もできない。だから人生は面白い。,0,10,2020/5/1 21:11
上の子は、羊が180匹で寝た。任務完了。,0,10,2020/5/1 21:21
温泉行きたい。,0,10,2020/5/2 0:03
スーパーからバターが消えた。納豆も。コープでも欠品。どういうことや。,1,10,2020/5/2 18:13
これから長友佑都と本田圭佑の対談をZoomで。寝かしつけつつ。明日のアクションが何か一つでも変われば。,0,10,2020/5/2 21:03
佑都's Room面白かった！本田圭佑と長友佑都のお互い好きとか嫌いとかで言い合える仲の良さが最高！いいともみたいな流れで、次回槙野の参加が決定！本田圭佑、さすがのパス回しwww,0,10,2020/5/2 22:51
真面目な話、稼げるようにならんとな。一人一人が。そこが1番だった。何で勝負するか。,0,10,2020/5/2 22:52
緊急地震速報で寝かしつけ失敗！仕方ない…今日は暑いな。,1,10,2020/5/4 22:11
今日も思いっきり遊ぶぞー。子どもたちと。今やれることを。,0,10,2020/5/6 6:59
世界のAI開発者が腕を競うコンテンツプラットフォームのKaggle(カグル)。世界を股にかけた天下一武道会みたいだ。大沢たかおのアナザースカイではないが、やっぱり圧倒的努力で世界を相手に勝負をかけるっていうのはいつだってカッコいい。地道に、継続的に、圧倒的に積み上げることだ。,0,10,2020/5/6 18:01
"現場へ足を運び、現物を見て、現実を知る。三現主義。

ソフトウェアの品質報告を見ていると裏にある一つ一つのバグのストーリーが見えづらい。設計者、試験観点、項目エビデンスを確認し、現場の人の声を聞くことで初めてチームとしてのプロセスの問題点が浮かび上がってくる。

あるがままを見る。",0,10,2020/5/6 18:55
平凡な日常をストレスなく過ごせる家族の存在はありがたい。いや、時にストレスはもちろん感じるのだが、それ以上に自然体でいれることのありがたみが上回るというか。感謝。,0,10,2020/5/7 11:15
"メルカリでひさびさに売れた。嬉しい。やっぱり捨てるのも気持ちいいけど、売れるのも気持ちがいい。

売れるとまた売ろうという気になる。",0,10,2020/5/8 10:25
商いの基本となる要素がギュッと詰まっているのがメルカリ。今回は、タイトルとタグが効いたのかな。,0,10,2020/5/8 10:26
コロナのおかげで、TVですら、リモートの映像を流している。それをおかしいとは思わない。新しいコンテキストができた。,0,10,2020/5/10 1:54
東京都知事選は6月18日に告示、7月5日に投開票。小池百合子都知事は、再選出馬するだろう。さらに注目は選挙のやり方。具体的にどう投開票するのかに興味あり。,0,10,2020/5/10 2:00
無観客試合って良くない言い方、古い言い方だよな。TVだってあるし、DAZNのようなオンライン配信もある中、観客はいる。スポーツの力は物理的に離れていても感じる。感動できる。,0,10,2020/5/12 4:48
ビットコインが3回目の半減期。短期的には下がって、長期的には上がる。世界の余った資金が入ってくるだろう。時価総額は日本円で約17兆円。まだまだ歴史はこれから。,0,10,2020/5/12 5:19
"昨日、""完全に""家からテレワークできるようになった。記念すべき第一歩。",0,10,2020/5/12 5:44
テレワークになって、教えるのが困難になると、よりできる人とできない人との格差が広がりそう。,1,10,2020/5/12 22:13
用事があって、久しぶりに電車乗る。ドキドキする。意外と人いるな、総武線。,1,10,2020/5/14 19:22
尖ったものが右手薬指の爪のそばに深く刺さった。9割5分くらい入っててピンセットで何度やっても抜けん。痛みに耐え、30回くらいチャレンジして抜けた。なんだこの黒くて細いのは。毛やか。,1,10,2020/5/15 3:55
知り合いの話だと、福岡博多天神は緊急事態宣言の解除もあって、だいぶ活気がもどってきたらしい。第二波が来ないことを祈る。経済活動蘇れ。,0,10,2020/5/15 19:12
"テレワークになり、周りから見られないし、話しかけられることも減るし、仕事量減るんじゃないか説が負けた。

テレワークでも、全然電話やMattermostで連絡はくるし、ZoomでのMTGばかりで話すこと多いし、仕事量全然減らない。それどころか、生産性が下がっていないことの証明で、余計仕事増える説。",1,10,2020/5/16 2:34
リアルに求めていたものや対面でやっていた価値は何だったんだろうと解像度を高くして考えることで、相手の本当の満足度に繋がる。,0,10,2020/5/16 4:48
"メルカリで財布が売れた。一気にいいねが5件ついたので、1時間以内だった。もう少し値付け上げておいても良かったかも。

断捨離が進む上、お小遣いになるからありがたい。",0,10,2020/5/17 1:14
夜泣きの寝かしつけ成功。大体の場合は、ママじゃないとダメなのだが、声かけでママの声色を真似たのが良かったのかスムーズに泣きやんだ。いえす。,0,10,2020/5/17 2:14
"新入社員たちを送り出した！ほんの少しだけしか関われなかったけど、感慨深い！活躍して、世界を変えて欲しい！

自分ごととして捉えていってね。経験から得られる学びを最大化していって欲しい。身体に気をつけてファイト！",0,10,2020/5/20 18:31
メルカリで本が売れた。家に2冊あったやつ。新品未読本やったから、速攻やった。24時間以内発送バッジもついてよりやる気になるというね。,0,10,2020/5/23 12:36
ポケモンGo、レベル40まで残り30万EXPまできた。せっかくなので、ここは一気にハマってしまって、明日くらいまでに到達したい。いかに集めるか、戦略と実行だ。,0,10,2020/5/24 8:46
タネボー祭りに便乗して残り10万Expまできた。ここからもうネタ切れなんだけど、ネタ切れからが面白い。できることをやる。,0,10,2020/5/25 4:15
ポケモンGo、レベル40まで残り5万Expだ。たまごを使って残り50体進化すれば…！,0,10,2020/5/25 4:53
7時起きはマジで厳しい,1,11,2018/5/4 16:13
サーブえぐ,1,11,2018/5/5 14:12
第三試合から見始めたけど強すぎわろた,0,11,2018/5/5 14:16
g値について2週間以上考えてるけど未だ分からん,1,11,2018/5/6 9:23
いちごとかよりこーゆーの飲みたい,0,11,2018/5/8 4:14
妹に下着の干し方で怒られたんだけど知らんがな,1,11,2018/5/9 14:11
7人掛けの席を6人はまだ許せるけど5人で座ってるのは許せん,1,11,2018/5/13 8:38
寒いと眠いのダブルパンチ,1,11,2018/5/14 0:35
深夜の腹減りはどうすれば,1,11,2018/5/17 14:18
今日は早く帰るぞー(やることないけど),0,11,2018/5/18 10:36
ブラックサンダーの大袋ないとか家の近所無能かよ…,1,11,2018/5/20 3:00
2ヶ月以上先のイベントがことごとく研究活動とブッキングするんだが？？なにこれイジメ？？,1,11,2018/5/20 4:17
ライブ、学祭、飲み会、イベントがとりあえず死んだ,1,11,2018/5/20 4:18
V研究室、フットサルにてまさかの一勝,0,11,2018/5/22 4:04
妹との連携が取れてないせいで、うちには現在卵が10個とボディソープが4つある,1,11,2018/5/22 15:18
この時間に唐揚げ揚げるのやめてくれよ妹よ…,1,11,2018/5/22 15:22
朝から卵落として最悪な気分だ,1,11,2018/5/23 23:45
御社ーーーー！しっかりしてくれーーー,1,11,2018/5/24 1:07
V研究室、フットサルにてまさかの2敗,1,11,2018/5/24 4:21
全然まさかではなかったわ,1,11,2018/5/24 4:21
足が動かん…,1,11,2018/5/25 3:31
もう疲れたし勉強したくないー,1,11,2018/5/25 14:37
今の知識を持ったまま学部の授業をやり直したい,0,11,2018/5/29 13:40
傘盗まれたんだけど！！,1,11,2018/5/30 12:07
発表練習40分かかるし普通にめんどいw,1,11,2018/6/1 11:10
ついに最終面接や、早く寝よ,0,11,2018/6/2 14:24
会場間違えるとこだった(笑)電話来たってことはみんな結構間違えてるんだな,1,11,2018/6/3 3:56
1分オセロ弱すぎる,1,11,2018/6/3 8:44
やっと正式に内々定が出たぜ＼(^o^)／,0,11,2018/6/3 9:20
セミナーいやだぁぁぁああ,1,11,2018/6/3 22:39
忘れた頃にやってくるカード支払い嫌すぎ,1,11,2018/6/3 22:54
無限大少女あるのほんと好きすぎ(笑),0,11,2018/6/5 12:05
全曲覚えるのキツいし、宮川あたりサビを編集して渡してくれないかな←,0,11,2018/6/5 14:16
南山ドル研の親切さとても素晴らしい,0,11,2018/6/6 12:43
口内炎が舌にできた…,1,11,2018/6/7 9:30
"22年目の告白、最後なんで殺したのかよく分からんのだけど。
ネタバレ見たけどあの時点で犯人は誰殺したかなんて分からんしルール的に殺す必要なくないか？？？",1,11,2018/6/8 14:02
名大祭、最初から最後まで楽しかった,0,11,2018/6/9 16:48
ドッヂボール世界選手権見てるけど案外行けるんじゃねと思ってしまう,0,11,2018/6/10 17:43
名大祭からの研究室はマジでやる気出ない,1,11,2018/6/11 4:05
早起きつらすぎ,1,11,2018/6/15 22:22
よく分からんおっさんの話を20分も聞いてた,1,11,2018/6/16 7:01
この時間ですでに激ネム,1,11,2018/6/16 11:48
早起きつらい,1,11,2018/6/16 22:54
帰宅時はいつも時空が歪む,1,11,2018/6/17 14:51
電車を急に使うことが多くなってチャリの居場所を見失った,1,11,2018/6/18 3:35
勝った！！,0,11,2018/6/19 13:53
やっと洗濯ができたぁぁぁああ,0,11,2018/6/21 3:11
やーワールドカップおもしろい,0,11,2018/6/23 12:48
ベルギーチュニジア戦めっちゃおもろい(笑),0,11,2018/6/23 13:54
実力差がなー,1,11,2018/6/24 12:36
もうなんかかわいそうだ…,1,11,2018/6/24 12:45
きたー！！,0,11,2018/6/24 15:33
あちゃー,1,11,2018/6/24 16:28
プロフェッショナル！,0,11,2018/6/24 16:34
ドイツやばいやん,1,11,2018/6/27 15:45
韓国のキーパーも強いよね,0,11,2018/6/27 15:47
終わった…,1,11,2018/6/27 15:52
ダメだこれは笑ってしまったww,0,11,2018/6/27 15:55
ノイアー決めてくれ,0,11,2018/6/27 15:58
これは泣くわ…,1,11,2018/6/27 15:58
明日の日本戦はスポーツバーで見るぞぉぉおお,0,11,2018/6/27 16:05
ジメジメ暑いのいっちゃん嫌いだわ,1,11,2018/6/27 22:43
コーヒーめっちゃ美味しいんだけど、利尿作用がすごいし、すぐお腹壊すから辛い,1,11,2018/6/28 6:26
高密度な一日だった,0,11,2018/6/28 16:31
いい試合すぎるわ,0,11,2018/6/30 14:51
すばらしい,0,11,2018/6/30 15:07
つよすぎwww,0,11,2018/6/30 15:21
くっっっっそいい試合だった！！,0,11,2018/6/30 15:54
初PKか！,0,11,2018/7/1 16:31
とめた！,0,11,2018/7/1 16:38
ロシアーーーー！！！！,0,11,2018/7/1 16:41
ロシアのキーパー強かったもんな,0,11,2018/7/1 16:46
スポーツバーえぐいほど盛り上がるwww,0,11,2018/7/2 19:09
泣いた、でも楽しかった,0,11,2018/7/2 19:56
寝てるだけでお金入るの最高だな,0,11,2018/7/4 4:18
出身校だからフランス応援しよ,0,11,2018/7/5 8:54
明日頑張れ飲みなのか,0,11,2018/7/5 14:55
鴨川の氾濫がやばい京都に行ってきます,1,11,2018/7/6 0:48
まさかの鴨川を超えなきゃ行けないという事案,1,11,2018/7/6 1:57
オウンゴール…？,1,11,2018/7/6 14:40
フランスつよいなーー,0,11,2018/7/6 14:40
ベルギーブラジルみたら明日の研究会死ぬな…,1,11,2018/7/6 16:10
京大スキーサークルの人たちと仲良くなった,0,11,2018/7/6 23:36
ふぁぼのどっちつかず感が半端ない,1,11,2018/7/7 9:36
そもそもこの雨で名古屋に無事に着けるのか…？,1,11,2018/7/7 9:45
全然20時に着かなかったわ,1,11,2018/7/7 10:47
わざわざ名古屋きてくれるの優しすぎでは？？,0,11,2018/7/7 11:56
竜巻、地震、大雨。名古屋に帰れない(笑),1,11,2018/7/7 12:27
名鉄さすがだわ,0,11,2018/7/7 13:12
友達登録したくないからグループLINE作りたくないやつ,1,11,2018/7/7 13:37
全アカウントにサッカーの通知来るのやめてほしい,1,11,2018/7/8 0:18
朝からなんも食ってないや,1,11,2018/7/9 11:28
エアコンが苦手,1,11,2018/7/10 10:28
とりあえず寝て、3時前に起きるぞ,0,11,2018/7/10 12:26
お互いキーパーがすげえな,0,11,2018/7/10 18:39
や、今のうますぎん？？？,0,11,2018/7/10 19:13
エムバペうますぎだろほんとww,0,11,2018/7/10 19:24
エムバペ今のはあかんわ…,1,11,2018/7/10 19:50
フランスおめ！,0,11,2018/7/10 19:54
毎週データを出さなきゃいけないプレッシャー,1,11,2018/7/11 8:10
ミーティングの圧が強すぎる,1,11,2018/7/11 8:10
USAゲームやりたい,0,11,2018/7/11 9:39
結局どっちもしなかったクズ,1,11,2018/7/12 4:00
眠いときの記憶が全くない,1,11,2018/7/13 2:50
今週の実験全部うまくいってないやん,1,11,2018/7/13 6:24
周辺マンション一帯で停電が起きた,1,11,2018/7/13 16:26
冷蔵庫とか困るんだけど…全然つかないし……,1,11,2018/7/13 16:27
停電でエゴサすれば近隣住民が全てバレるというアレ,1,11,2018/7/13 16:29
扇風機死んだら今日生きられなかった、よかった,0,11,2018/7/13 16:31
大学院入試受験者のみんな頑張れ,0,11,2018/7/13 23:37
今日は終電で帰れるから快挙,0,11,2018/7/14 14:47
後半はみたい…！！,0,11,2018/7/14 14:49
今のではいらんかーーー！,1,11,2018/7/14 15:28
ベルギーのカウンター半端ないなwww,0,11,2018/7/14 15:38
これはうまかった,0,11,2018/7/14 15:40
毎回毎回不穏だなぁ,1,11,2018/7/15 15:10
さすがのフランス！,0,11,2018/7/15 15:18
これが決勝かーー,0,11,2018/7/15 15:28
これはフランス優勝,0,11,2018/7/15 16:17
やる気が皆無,1,11,2018/7/16 5:30
暑すぎて死ぬ,1,11,2018/7/16 7:10
ご飯いつも作りすぎるんだよねー,1,11,2018/7/16 10:05
サンプルが粉々になったまーん,1,11,2018/7/17 8:43
あんまり惹かれんラインナップだな,1,11,2018/7/18 1:10
この気温の中でチャリ漕ぐのか…正気か俺？？,1,11,2018/7/19 3:13
妹曰く、俺はそろそろ死ぬらしい,1,11,2018/7/20 14:12
死なないよう、エアコン付けようとしたらリモコンがなくて死んでる,1,11,2018/7/20 15:08
部屋中探してもないし、もはや元カノが持ってったとか疑うレベル,1,11,2018/7/20 15:19
不労所得をゲットした,0,11,2018/7/21 0:55
信玄袋がなくなった…,1,11,2018/7/21 14:13
研究室に高校生が来てる間は早起き頑張ろう,0,11,2018/7/23 13:51
【朗報】名大、ついに節電に成功,0,11,2018/7/24 8:02
マジで雨はやめてくれ…,1,11,2018/7/24 13:12
モーニングコールが優秀すぎた,0,11,2018/7/25 0:05
チャリ漕いでたら豪雨,1,11,2018/7/25 11:08
台風マジで死ね,1,11,2018/7/26 1:06
暴風警報出てるのになんでスシロー混んでるんだ,1,11,2018/7/28 9:09
ave140〜150くらいだったし確実にボウリング下手になってるやん…,1,11,2018/7/28 14:13
意外と台風大丈夫っぽそうじゃない？？,0,11,2018/7/28 15:58
豊田線も復活してるしまああるでしょう,0,11,2018/7/29 1:33
予想以上に洗濯に時間かかってやばい,1,11,2018/7/30 3:03
私服で来てください、くらいにしといてください,1,11,2018/8/2 14:57
よく考えたらこの時間の東山線やばそうだな,1,11,2018/8/2 23:11
一人旅向いてないな,1,11,2018/8/4 1:45
色々コスプレ見れて満足,0,11,2018/8/5 3:37
台風好きだなぁ,0,11,2018/8/5 15:00
セルフのガソリン、代金が4000円ぴったりになるようにちょびちょびガソリン入れたら結局4001円になってキレそう,1,11,2018/8/8 17:18
日焼け跡痛すぎてリュックも背負えない,1,11,2018/8/9 11:24
新しいリュック買えて満足,0,11,2018/8/10 14:19
研究室行きたくない…,1,11,2018/8/11 0:12
I研のB4をひたすら待つ作業,1,11,2018/8/12 1:50
雨がすごすぎて帰れない,1,11,2018/8/12 7:16
もう絶対キャベツ丸ごと1個とか買わない,1,11,2018/8/13 10:48
意外と安くなったし夏休み生き残れる可能性が見えてきた,0,11,2018/8/13 15:59
PUBGの動画見るのにハマってる,0,11,2018/8/19 5:03
イヤホンがお亡くなりになった、次どうしようかな,1,11,2018/8/19 13:42
ワイヤレスにしてみたいけど充電がめんどいよなぁ,1,11,2018/8/19 13:42
今月の電気代バカ高くて笑ってる,1,11,2018/8/21 14:59
PUBG向いてねえ…操作全然慣れねえ…,1,11,2018/8/21 17:28
なんで内定式でTOEICなんてやるんだよぉぉおお,1,11,2018/8/23 8:24
明日は5代目PREX合宿なのだ,0,11,2018/8/24 14:01
太らないとやばいなぁ,1,11,2018/8/29 11:26
ひたすらグダグダした土日だった、楽しかった,0,11,2018/9/2 13:55
